,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
105,1,0,3,0,5,4,5,2,1,2,4,1,0,3,4,0,5,0,4,2,5,3,1,5,0,1,1,0,0,4,2,1,2,5,4,4,2,5,0,2,0,4,5,4,4,4,4,0,2,0,5,4,4,4,4,2,5,1,0,2,5,3,2,3
106,4,5,3,2,4,5,2,3,3,3,2,3,1,0,5,5,3,5,4,2,0,0,0,3,5,0,4,2,1,3,0,3,0,2,3,5,3,3,4,2,1,4,4,0,5,0,0,5,4,3,3,0,1,0,2,4,5,5,2,0,3,2,3,5
107,5,2,4,1,5,0,0,3,2,2,1,1,5,1,0,0,0,0,1,5,2,3,3,3,4,2,1,5,5,5,2,1,2,2,2,2,2,0,4,5,3,4,0,3,4,3,2,4,1,3,5,2,2,3,1,4,5,5,2,0,4,3,5,4
108,3,3,1,4,1,1,3,3,4,4,5,2,4,2,4,3,3,1,3,0,3,5,4,3,3,0,3,0,0,1,1,1,4,5,1,3,5,3,3,1,2,2,5,5,2,3,2,1,4,2,4,1,4,3,0,1,1,5,5,3,3,5,1,0
109,3,1,2,2,3,5,1,0,0,4,5,5,5,4,5,5,4,1,2,2,0,5,5,3,3,2,1,3,0,3,1,5,4,1,0,1,2,5,3,3,1,5,0,4,5,2,0,4,1,5,0,5,0,0,3,4,1,2,3,5,4,4,1,5
110,4,1,1,1,1,4,5,0,2,0,2,0,1,1,3,1,1,3,4,2,5,2,0,3,3,4,2,1,4,0,0,3,4,0,4,2,5,3,2,1,3,1,1,1,1,3,4,4,3,3,0,2,1,2,3,5,3,3,4,3,1,4,3,4
111,2,0,0,3,1,0,5,4,4,5,2,4,3,3,3,1,3,3,1,2,0,2,2,1,0,1,2,0,3,2,2,5,0,3,3,2,0,5,2,4,5,5,0,4,0,3,3,5,2,2,5,1,1,2,3,4,5,2,1,1,1,1,0,0
112,2,2,0,0,4,3,1,0,2,1,3,5,5,4,0,0,5,0,5,2,2,3,1,1,5,3,4,2,4,4,4,4,5,0,1,4,2,5,3,5,2,0,3,2,5,1,0,3,3,0,0,2,3,3,3,5,0,3,4,2,2,3,2,4
113,4,3,4,4,0,2,2,0,2,3,1,1,4,3,5,3,2,3,4,2,1,4,3,5,5,1,0,3,2,0,5,3,3,4,5,1,5,1,4,0,2,4,3,0,5,3,5,5,2,1,3,2,4,3,2,0,5,4,5,5,1,0,3,0
114,5,0,3,4,0,3,2,4,2,0,1,4,0,1,5,0,2,2,2,3,4,4,0,0,5,3,1,5,3,1,1,3,5,4,4,4,4,3,3,4,1,5,5,3,5,3,0,2,1,5,0,0,1,2,2,2,2,0,3,4,3,5,2,2
115,0,3,3,4,3,0,1,5,0,2,2,2,1,0,0,4,2,4,4,2,0,4,4,2,3,3,0,0,1,2,5,5,1,4,2,2,4,2,2,1,3,2,5,2,4,4,4,4,2,5,3,3,1,5,2,4,0,4,4,3,3,5,0,1
116,2,4,0,1,1,1,4,4,3,0,5,3,0,5,4,2,5,3,5,4,0,4,5,5,3,4,5,4,3,4,2,0,2,3,4,3,2,3,0,4,1,2,5,3,1,4,0,1,0,0,5,3,5,0,2,3,0,1,3,3,0,1,4,0
117,1,1,5,2,5,5,4,3,1,5,1,1,3,2,2,2,4,5,3,5,4,3,3,1,5,0,3,5,1,5,3,4,1,1,0,0,3,0,3,4,1,5,1,2,4,5,2,1,2,5,2,2,2,1,0,1,4,1,1,3,1,2,3,5
118,5,1,1,3,5,1,5,2,0,2,4,0,3,2,1,1,0,3,3,4,4,5,0,0,0,3,0,0,4,2,2,0,2,5,5,2,0,3,4,4,3,1,3,2,2,1,3,3,0,2,4,3,1,1,5,1,1,3,5,1,3,2,1,1
119,2,1,2,0,2,4,2,4,2,5,2,1,1,1,3,4,5,1,3,2,4,3,3,3,4,1,5,1,2,3,0,4,3,1,5,0,2,3,0,1,4,5,1,0,3,5,3,3,1,3,0,5,3,2,1,2,3,5,1,2,0,1,1,0
120,1,5,5,3,1,0,4,5,2,2,4,4,5,0,4,2,4,3,0,2,1,4,3,2,0,3,5,3,0,5,0,1,4,3,0,3,1,1,2,4,4,5,4,0,2,4,2,3,1,1,1,2,5,4,4,2,1,1,5,3,1,0,0,2
121,5,4,4,2,1,0,5,5,5,0,1,0,4,0,1,1,2,1,1,5,3,4,4,3,0,1,0,0,5,3,4,1,0,0,2,3,2,5,3,5,2,4,4,5,3,2,2,0,4,3,1,3,4,0,1,1,5,0,4,1,4,4,1,3
122,4,0,0,0,2,5,3,5,1,1,0,4,2,5,0,4,1,4,0,3,0,1,0,5,3,5,0,1,4,0,0,1,4,2,2,2,2,4,4,0,1,4,4,5,1,3,5,2,2,5,5,0,4,1,4,2,1,3,3,0,3,1,4,0
123,3,5,5,2,3,2,3,2,2,0,3,0,4,2,3,3,2,4,0,3,4,5,4,4,0,4,0,5,1,3,5,4,0,0,5,0,0,1,4,2,2,0,3,2,1,1,5,5,5,4,3,2,5,4,4,0,4,1,3,5,2,4,2,3
124,0,3,4,3,4,2,3,1,2,5,4,4,0,1,3,2,0,3,3,5,0,3,1,5,1,1,1,3,0,2,5,4,3,5,5,0,3,1,3,1,1,1,0,1,4,4,0,3,1,3,5,0,5,0,3,1,0,2,2,5,3,3,3,5
125,3,1,2,1,3,3,5,4,1,0,0,3,3,0,2,3,4,4,0,5,0,5,1,4,3,2,5,0,5,5,4,4,4,2,5,0,1,3,1,5,3,3,5,0,2,1,4,1,1,1,2,2,0,5,4,3,4,5,5,1,5,4,0,4
126,3,1,1,1,2,0,1,0,2,1,3,0,0,0,1,0,3,4,5,4,2,3,3,4,4,2,3,2,1,1,2,1,3,0,0,4,3,4,3,1,5,0,4,1,0,0,2,1,3,0,4,5,2,1,5,5,4,0,2,0,5,1,5,1
127,4,2,0,1,1,3,3,3,4,0,2,5,2,5,2,2,3,3,2,3,0,0,2,4,1,4,2,4,3,5,5,2,5,1,5,0,1,5,2,1,2,2,1,2,0,0,3,0,2,4,2,3,3,1,4,3,2,4,4,2,2,2,3,3
128,4,2,1,4,3,4,0,3,3,0,5,0,2,1,5,0,0,5,3,0,2,4,1,4,2,5,5,4,5,5,4,0,5,0,1,0,0,4,0,1,0,3,4,0,0,0,5,2,2,5,5,5,4,3,4,2,5,3,2,5,4,4,1,5
129,5,4,5,4,3,5,4,4,2,5,2,0,1,1,4,0,3,0,5,5,1,4,0,2,5,1,1,1,4,2,4,3,3,0,0,1,3,4,1,4,0,0,5,2,2,0,4,1,1,0,4,5,0,4,5,0,1,2,4,1,5,1,2,3
130,4,5,5,2,1,2,4,1,1,0,2,1,2,1,4,3,1,0,0,4,2,0,4,3,5,1,2,1,2,5,4,1,4,1,0,0,4,5,0,0,3,4,4,5,3,0,0,0,4,1,1,4,2,5,3,1,1,5,4,1,4,2,3,5
131,4,3,1,1,4,5,1,3,4,4,1,4,4,4,0,3,1,3,5,3,5,1,4,5,2,1,3,2,2,3,2,5,4,2,0,1,3,1,0,1,0,3,2,3,2,4,1,3,3,0,0,1,4,5,3,5,1,1,4,2,3,5,4,1
132,5,5,2,0,5,1,2,1,5,2,4,5,3,2,0,1,2,5,5,3,3,1,1,5,3,0,3,1,3,1,0,2,5,0,0,4,5,5,3,2,1,0,0,5,2,2,0,3,5,0,1,0,1,1,5,2,2,5,3,2,1,1,0,5
133,4,2,5,3,3,3,4,4,1,5,2,3,5,2,3,2,1,2,0,4,3,3,0,0,2,5,0,0,5,4,3,5,4,0,1,3,5,3,1,3,5,0,5,0,0,0,3,0,4,4,1,0,1,0,0,3,2,3,3,5,2,1,2,4
134,3,5,1,0,3,3,2,5,4,2,4,1,3,4,5,0,3,2,2,1,5,2,5,0,1,4,5,3,0,4,5,3,0,4,1,1,0,4,5,2,2,1,3,5,2,2,5,1,2,4,2,3,2,2,0,3,1,3,3,2,3,1,2,4
135,5,4,0,2,0,3,3,1,1,2,5,1,1,2,1,5,0,2,0,5,3,3,4,1,1,1,1,5,5,1,5,5,0,5,1,5,3,2,5,3,1,0,0,0,0,0,0,5,4,2,1,4,3,3,3,2,4,3,4,5,0,4,0,5
136,1,3,4,2,0,3,0,1,0,5,5,3,0,1,3,2,5,4,0,5,3,2,3,4,3,5,4,0,5,5,5,5,0,2,5,0,3,3,0,2,2,2,3,3,4,1,2,2,5,1,5,2,0,5,4,5,1,2,0,0,3,2,4,4
137,0,3,3,1,2,4,0,3,4,3,4,5,2,2,1,5,1,3,2,2,5,3,2,0,5,1,3,0,5,4,4,5,0,0,3,2,2,0,5,5,3,0,4,0,3,5,2,2,1,4,1,3,4,5,0,5,1,3,0,2,4,5,4,2
138,1,2,0,3,0,0,2,3,5,1,3,5,0,3,1,2,2,3,1,2,3,4,2,3,0,3,4,1,3,2,0,0,5,4,3,5,0,2,3,2,4,5,1,0,4,2,1,5,3,4,3,3,4,2,2,4,4,5,4,2,2,2,4,0
139,3,3,0,0,0,5,0,3,2,2,3,2,4,2,2,5,0,4,5,1,0,4,0,3,1,4,5,2,5,4,2,3,2,4,1,4,0,2,5,0,4,2,0,5,0,3,5,2,2,0,5,4,3,5,5,5,3,3,1,0,1,2,5,3
140,3,4,2,2,1,1,4,4,4,0,4,4,5,5,5,3,2,1,2,3,1,3,0,0,0,4,3,4,3,3,3,1,1,5,3,0,1,0,5,3,4,1,5,4,4,4,4,4,1,3,3,5,3,4,1,1,1,2,5,3,1,4,3,3
141,2,1,0,5,0,0,3,2,5,3,1,1,0,2,4,4,4,3,2,4,1,0,2,3,3,4,3,5,2,2,2,2,3,1,4,4,0,3,1,5,3,3,1,3,0,0,4,4,4,2,1,5,3,5,0,4,2,1,5,2,2,2,2,4
142,0,5,3,5,3,0,0,0,0,4,5,1,4,0,4,2,0,1,4,3,2,0,0,0,1,1,4,0,1,3,3,0,2,2,0,2,5,3,0,2,5,2,1,4,3,5,4,5,0,0,1,3,0,2,4,3,2,1,1,5,1,3,2,1
143,1,1,2,3,1,1,2,4,2,5,4,2,4,1,5,4,2,3,3,2,0,5,0,2,0,3,3,5,4,5,3,1,3,0,4,1,5,2,1,4,0,2,1,4,1,1,5,5,2,0,0,5,3,3,2,1,0,0,2,0,5,1,5,3
144,5,3,0,5,3,5,1,5,5,1,2,2,2,1,0,4,0,3,3,3,3,4,0,4,3,4,0,0,1,4,3,3,4,3,4,5,1,5,5,5,2,0,2,1,3,5,3,3,3,2,1,0,1,3,3,0,2,1,1,2,1,4,0,1
145,3,4,3,5,2,4,4,4,2,5,1,0,1,1,3,4,2,5,0,4,0,0,1,4,5,3,5,2,4,2,2,0,5,1,4,5,0,2,2,3,0,2,1,3,0,3,4,0,0,2,1,4,3,0,2,4,3,3,1,0,1,4,4,5
146,5,2,3,4,5,2,4,3,4,0,4,5,3,5,4,3,2,3,3,1,4,4,2,3,5,0,5,4,1,2,3,2,3,3,2,0,2,2,5,3,1,0,4,2,2,4,0,4,3,5,2,5,2,5,5,0,0,2,5,2,3,4,5,5
147,3,4,4,1,2,2,3,0,5,3,4,1,1,0,0,0,3,5,4,2,2,1,5,2,0,5,3,5,2,0,4,1,0,4,3,5,2,4,1,2,4,1,5,5,1,2,3,3,3,4,2,0,4,2,0,4,3,5,4,5,5,1,0,2
148,4,5,2,4,4,0,1,4,1,1,1,1,4,0,3,3,3,2,4,2,1,1,4,2,4,4,2,1,4,4,3,3,1,2,4,0,4,3,4,3,1,1,4,2,3,1,2,5,0,3,4,2,5,2,0,3,0,4,1,0,0,1,3,2
149,1,0,2,0,5,5,5,4,2,2,4,4,5,0,5,5,5,0,3,4,5,0,3,4,2,2,0,2,3,5,1,4,0,0,5,1,0,5,5,0,1,3,2,4,5,4,0,1,5,2,1,3,5,4,3,4,2,1,0,1,2,1,5,2
150,4,0,4,2,0,2,5,0,1,1,2,1,2,3,5,1,0,3,2,4,4,1,5,3,5,5,0,4,3,0,2,0,4,1,2,5,3,3,4,1,5,3,2,1,1,4,5,4,0,5,1,5,2,0,3,1,5,1,3,0,5,4,0,3
151,1,1,5,2,1,1,4,3,0,4,4,0,3,4,3,4,1,5,3,3,2,5,2,2,3,0,2,3,1,1,2,2,5,5,0,3,5,3,3,3,5,3,0,0,0,1,2,1,5,5,2,0,5,0,2,4,5,0,4,5,5,1,3,1
152,0,4,3,0,2,0,5,2,0,0,3,4,1,3,0,3,2,4,0,1,2,2,2,0,2,0,3,2,4,1,4,3,4,5,1,1,4,4,5,2,5,4,5,5,4,5,2,5,5,3,4,5,4,2,4,4,5,2,4,2,5,3,3,1
153,2,0,2,2,3,0,3,2,1,0,3,4,1,4,0,1,2,0,5,2,1,3,3,4,5,2,2,5,3,1,4,5,1,1,1,0,2,2,0,4,2,2,5,4,0,5,5,2,5,0,4,0,0,5,4,2,3,4,1,3,4,1,5,1
154,5,0,4,1,5,4,0,3,4,0,4,4,0,4,3,0,3,3,0,5,1,4,0,4,1,4,1,1,1,5,0,2,3,3,5,2,4,0,5,0,4,3,1,2,1,2,2,1,0,1,2,5,0,3,0,0,4,5,4,3,1,3,2,4
155,0,4,2,1,0,0,1,0,5,4,2,5,5,3,3,3,2,0,5,4,2,1,5,5,1,3,1,0,2,5,5,3,1,5,2,1,1,0,0,1,1,3,4,1,1,5,4,1,4,0,5,1,5,3,0,2,3,3,1,1,4,3,0,4
156,0,3,0,3,0,1,2,3,2,4,5,4,5,2,1,0,3,1,2,0,4,5,0,5,4,4,2,2,5,2,4,3,5,3,1,1,5,2,3,1,0,5,4,3,4,5,3,5,3,4,0,2,1,0,1,2,2,0,3,2,4,4,0,5
157,2,4,4,2,5,3,2,0,0,0,2,0,1,3,1,4,4,0,0,5,5,5,0,2,2,0,1,4,0,0,5,0,1,1,0,2,2,0,1,3,5,2,2,3,1,0,2,5,1,2,2,0,3,1,0,5,5,4,1,1,2,5,0,5
158,5,1,0,3,1,2,2,0,0,1,5,1,2,0,3,4,0,4,1,4,2,4,1,2,2,1,5,3,2,5,5,0,5,4,0,2,4,3,5,4,0,0,5,3,1,0,1,5,4,3,4,3,4,3,1,0,5,3,0,3,2,4,0,2
159,5,2,3,5,2,5,5,1,2,0,2,5,5,2,1,1,4,0,0,2,3,1,4,1,2,0,4,3,5,2,1,0,3,3,4,4,1,4,4,5,1,3,0,0,2,2,0,0,0,1,4,0,1,0,3,0,3,5,0,4,0,5,2,2
160,3,2,2,3,2,4,4,5,0,3,1,0,1,2,3,3,0,5,0,4,0,0,2,3,5,0,4,0,1,5,4,0,0,4,4,0,3,5,2,0,0,1,3,0,1,0,2,4,2,1,0,3,3,3,4,2,0,0,0,4,2,5,2,0
161,5,0,3,2,3,0,0,1,3,4,5,1,3,5,3,3,0,2,1,5,1,5,1,4,0,2,5,3,1,0,0,4,3,3,1,1,3,4,0,2,4,4,0,5,3,2,0,3,1,3,1,3,1,0,4,2,1,3,5,3,4,2,2,4
162,5,2,2,0,0,2,2,2,5,4,2,0,2,5,0,4,0,0,5,2,0,1,3,1,2,1,3,0,5,4,1,5,3,5,1,2,1,4,3,3,3,3,2,3,3,0,0,1,2,5,5,5,4,0,1,4,5,5,2,1,1,1,2,5
163,2,5,4,5,4,5,1,4,3,5,4,3,0,5,3,5,4,1,1,2,4,4,1,0,4,3,3,5,5,4,0,2,4,0,2,5,0,2,4,1,0,1,5,0,2,4,4,5,2,1,2,2,4,4,1,5,2,4,5,5,4,2,4,5
164,3,5,2,2,5,4,2,0,0,0,4,4,4,1,2,2,1,0,2,4,3,0,4,4,3,4,0,0,0,2,5,1,1,2,2,3,4,5,4,4,2,3,0,4,1,4,4,3,4,2,2,5,4,1,3,1,5,4,3,0,0,5,1,3
165,4,1,3,5,4,2,0,0,4,5,3,1,2,2,3,2,5,0,4,1,4,2,3,0,0,5,5,4,1,4,1,5,0,5,1,3,4,2,1,1,2,1,1,5,2,2,2,2,4,4,1,3,0,3,1,5,0,4,1,1,5,2,4,4
166,3,3,5,2,4,2,3,2,3,0,1,0,0,3,4,0,1,2,2,1,0,2,1,1,5,3,0,5,2,2,3,2,2,1,1,3,3,0,1,1,3,5,0,4,3,1,5,1,5,4,0,5,0,4,2,4,3,5,5,0,0,2,4,0
167,5,2,4,1,3,0,4,2,0,4,5,0,4,3,2,0,4,5,3,3,0,3,5,5,0,3,0,5,3,3,2,5,5,4,4,5,4,2,1,3,1,1,5,0,5,1,5,5,4,4,5,4,0,1,3,4,5,5,2,2,2,5,3,2
168,3,3,1,1,1,4,3,2,4,2,2,4,1,4,3,4,0,5,3,1,1,2,0,2,5,3,3,3,3,4,5,1,1,1,5,3,4,5,1,2,3,5,2,5,0,0,5,2,5,5,0,1,2,3,2,1,1,2,3,3,5,0,5,3
169,1,0,5,3,4,0,4,1,5,4,5,0,3,2,5,5,1,1,1,2,2,4,5,3,3,4,5,4,5,2,0,0,0,3,2,2,5,1,3,5,0,5,1,2,2,1,0,3,3,4,0,1,0,2,3,5,2,5,3,0,4,2,1,2
170,4,1,0,2,1,4,5,2,4,4,0,5,2,4,0,1,2,4,5,1,5,0,2,2,4,5,5,4,5,5,2,0,2,3,4,0,2,1,2,0,0,2,4,1,0,0,4,0,0,4,3,5,4,4,3,2,2,0,4,4,2,1,0,0
171,4,5,4,0,5,1,4,1,2,0,2,3,2,0,1,2,5,1,2,1,2,3,2,2,4,2,4,2,0,3,1,0,5,0,2,3,4,1,1,0,5,3,4,3,3,0,4,2,5,5,1,4,5,4,1,1,0,0,3,0,5,0,2,0
172,4,4,3,3,0,5,1,0,4,3,4,0,3,4,4,1,3,4,0,4,0,1,1,1,1,5,1,5,1,5,3,2,0,1,3,5,2,2,0,3,2,0,5,5,5,3,3,1,5,1,1,2,3,0,3,5,4,3,2,5,5,4,1,0
173,0,1,3,5,2,5,2,3,4,4,1,2,1,1,1,1,5,3,0,5,4,1,2,0,4,2,0,0,2,3,4,0,5,4,1,2,1,2,5,4,3,4,0,3,1,5,1,2,2,0,4,4,5,4,2,4,5,3,5,1,3,4,4,0
174,0,4,1,5,5,5,2,4,1,3,0,0,3,2,2,3,0,5,1,5,5,4,4,5,2,1,5,5,4,3,1,0,0,1,3,2,2,2,5,4,0,0,3,2,4,2,5,5,3,5,2,3,0,4,5,5,0,0,3,4,1,2,5,4
175,4,2,2,5,2,3,4,4,2,3,3,4,4,1,2,1,1,0,2,2,2,4,5,2,3,1,2,0,1,4,0,5,3,1,0,3,1,4,1,2,1,3,0,3,0,3,5,0,1,0,1,5,1,3,1,2,3,2,3,2,4,2,2,5
176,5,3,3,0,3,3,2,2,5,3,2,1,3,5,0,3,0,1,1,0,2,5,3,2,2,2,3,3,1,3,0,2,3,4,0,3,2,3,5,0,2,2,0,3,5,3,0,1,2,1,5,5,4,4,1,3,3,3,5,5,4,0,0,3
177,3,3,2,5,1,3,2,2,5,3,0,0,1,4,2,5,5,0,1,5,0,3,3,2,2,4,3,2,2,0,2,1,2,0,1,1,5,3,0,5,2,0,3,1,1,1,2,0,3,3,2,3,5,5,5,0,1,1,3,2,2,0,2,4
178,4,1,5,2,3,4,4,0,0,3,2,1,2,0,3,4,4,4,1,1,0,4,4,0,2,1,1,4,3,3,1,2,4,1,5,0,2,1,2,4,4,3,1,1,4,3,4,0,3,3,3,2,3,3,1,4,1,4,3,0,0,0,4,3
179,4,1,0,3,3,5,4,5,2,3,1,4,0,5,1,5,5,2,5,2,4,5,0,4,2,3,4,2,0,5,4,5,0,5,2,0,4,0,3,2,3,1,1,1,1,2,3,0,4,4,3,2,0,2,5,5,3,3,5,2,1,2,5,2
180,0,2,3,3,1,4,4,3,1,5,3,0,5,4,2,2,4,0,5,1,5,5,5,0,1,4,1,5,3,5,2,4,3,5,2,2,4,3,3,3,2,0,3,0,5,0,1,2,2,4,2,4,3,2,0,1,4,3,0,3,0,5,5,3
181,3,0,3,5,0,1,4,0,4,3,0,4,0,1,3,5,4,3,2,3,5,1,3,4,1,2,0,2,3,4,3,1,0,1,5,3,5,3,4,2,1,3,3,1,2,4,4,5,1,4,2,4,2,3,5,1,1,4,5,3,2,2,1,0
182,3,3,2,0,5,5,2,0,2,2,1,0,0,5,0,1,5,4,5,3,0,2,4,5,4,5,3,3,1,2,0,1,1,3,2,4,4,5,4,3,4,0,0,4,5,3,2,5,3,1,2,2,5,4,0,5,0,3,4,5,1,4,1,3
183,4,1,3,1,3,5,0,4,1,2,5,4,0,1,4,1,2,1,1,5,0,0,3,0,4,1,0,5,0,1,2,4,1,1,5,0,5,5,5,4,4,0,3,1,5,3,1,2,1,5,0,1,4,1,4,0,5,1,0,1,0,0,2,5
184,4,1,2,3,0,0,4,4,0,3,5,2,3,5,5,5,1,3,0,4,1,2,5,0,0,3,0,1,3,2,5,0,3,2,0,1,0,4,0,1,2,0,4,1,2,1,4,2,0,2,1,1,2,3,0,2,2,5,5,1,2,3,3,1
185,3,5,0,2,1,3,1,1,1,3,0,5,2,4,0,3,4,0,3,1,4,0,3,5,1,0,5,1,0,4,3,1,1,0,0,1,3,3,1,0,1,1,4,3,3,1,2,0,1,1,4,3,5,1,2,5,0,2,5,0,0,4,2,1
186,1,0,4,2,1,1,4,4,2,4,4,1,3,3,1,0,3,5,1,5,0,4,4,2,3,2,2,0,0,4,0,2,4,3,3,5,3,4,0,0,4,4,4,1,2,0,0,3,5,2,2,0,1,4,2,3,0,2,1,2,3,0,1,0
187,3,4,4,4,4,2,2,0,4,5,3,1,3,3,4,0,4,4,5,3,4,3,4,1,3,0,5,1,1,0,3,4,3,3,4,4,0,4,1,0,1,0,3,5,4,4,2,5,5,4,0,2,0,5,2,5,5,4,5,0,4,3,4,5
188,2,4,4,4,0,5,5,4,5,0,3,3,2,1,3,1,1,0,5,1,1,0,2,4,0,0,3,4,3,4,1,0,3,4,0,0,4,0,4,3,5,0,1,0,1,0,4,2,4,1,0,0,2,2,2,5,3,3,0,2,1,4,3,1
189,4,5,3,4,0,3,3,2,5,1,4,5,2,2,4,4,2,4,2,1,0,4,1,0,0,2,1,5,1,1,3,4,3,0,5,4,1,2,3,0,3,4,4,2,0,3,4,0,4,3,2,0,4,3,5,3,2,3,3,4,2,2,4,0
190,1,1,0,1,2,0,4,0,4,3,3,4,5,1,0,4,0,2,5,3,1,1,3,3,3,4,4,4,0,4,1,2,1,4,0,4,3,0,5,1,5,2,5,2,3,5,2,5,2,0,4,2,4,1,5,4,3,1,0,0,4,0,5,3
191,3,5,3,5,5,4,5,2,3,2,3,2,3,1,5,1,3,2,0,4,4,4,0,5,3,5,2,2,1,1,1,4,5,5,4,1,5,2,5,1,0,1,0,2,5,1,0,1,1,5,1,0,0,5,1,2,1,1,5,1,0,4,5,0
192,2,3,3,2,3,4,0,5,5,5,1,2,5,0,2,3,1,0,0,2,3,0,4,2,0,2,5,3,3,5,4,0,4,5,5,0,1,2,5,3,0,5,4,5,5,1,2,5,0,0,2,0,2,0,0,2,0,3,2,2,2,5,0,5
193,2,3,2,2,3,2,4,3,4,5,1,4,4,3,5,4,4,4,0,3,5,0,5,4,5,0,5,4,5,0,5,5,0,5,2,5,0,5,3,3,5,1,2,1,3,4,3,2,0,2,1,2,4,0,1,4,2,0,3,3,1,1,3,2
194,4,5,1,5,3,0,2,5,4,0,4,4,3,4,0,2,4,0,3,4,0,5,4,1,1,0,3,3,3,1,4,0,2,3,4,1,1,2,0,2,4,3,2,1,3,5,0,1,1,0,0,1,1,5,2,0,0,0,2,0,1,0,0,2
195,1,3,3,1,1,5,3,3,4,3,1,1,5,5,5,0,2,5,4,3,5,0,3,2,4,4,4,3,0,0,4,5,0,0,0,0,1,2,2,2,3,3,2,2,0,3,1,1,3,0,2,5,0,3,2,0,0,1,0,0,4,1,2,5
196,3,4,5,5,0,1,2,1,2,2,1,2,4,1,2,0,5,4,3,2,5,1,1,5,4,5,3,5,3,4,0,1,1,0,0,1,2,0,2,2,2,4,2,3,3,5,2,2,2,3,3,5,2,3,4,5,4,3,0,1,2,0,0,2
197,0,4,4,3,4,1,5,2,2,1,2,4,5,2,1,2,3,1,5,0,3,1,2,1,2,4,0,4,2,1,0,5,3,4,0,0,0,4,3,4,0,5,5,2,1,2,2,1,3,2,5,3,1,1,5,3,3,3,2,0,0,1,3,0
198,2,1,5,4,1,3,5,1,2,1,1,2,1,2,1,4,3,2,3,3,0,4,3,0,5,0,0,1,2,3,0,2,1,4,1,1,5,2,2,5,0,2,4,1,0,1,5,3,2,5,3,4,2,2,1,3,1,2,3,5,1,0,5,5
199,3,5,5,0,5,4,1,2,5,4,4,0,5,5,0,3,3,4,5,0,2,0,4,0,2,4,3,2,2,4,4,3,1,3,2,4,4,2,0,1,2,3,1,3,4,4,4,5,4,4,1,5,5,5,0,2,2,0,1,5,0,4,5,0
200,3,0,0,0,5,1,0,0,5,3,5,2,1,4,3,1,1,5,5,5,4,0,2,1,1,0,0,5,5,1,5,1,3,3,1,1,4,2,5,5,1,5,5,1,4,3,2,4,3,5,3,2,3,1,3,1,4,5,3,5,2,2,5,0
201,5,4,1,1,3,4,0,1,3,4,0,2,2,4,5,2,4,4,0,1,3,3,4,5,1,5,4,2,1,0,2,3,1,1,0,2,2,4,4,2,2,3,4,4,5,1,0,2,2,3,4,0,5,4,0,1,4,0,0,1,1,0,0,5
202,0,4,2,3,4,0,4,1,2,1,2,5,5,5,2,2,4,5,1,5,2,4,2,1,5,5,0,3,4,3,4,5,3,4,5,0,3,3,3,3,2,4,4,3,3,0,5,3,3,1,3,4,1,1,0,5,0,1,1,5,3,2,2,5
203,0,0,3,5,1,5,2,0,2,4,4,4,1,5,5,1,0,4,3,2,3,2,4,3,4,1,4,4,5,5,3,4,5,5,3,0,3,5,4,4,2,2,1,3,1,4,0,5,1,3,4,0,0,3,4,1,5,2,5,4,2,0,1,5
204,1,1,2,5,3,4,4,5,4,2,0,4,4,0,3,1,0,4,0,0,5,5,5,3,4,5,5,2,2,5,2,5,1,2,0,4,3,0,1,5,0,1,3,1,3,4,0,0,5,1,1,2,5,5,2,2,3,1,2,4,3,5,4,4
205,4,4,5,1,0,4,1,3,2,5,3,0,2,5,2,3,4,4,4,1,0,4,1,4,2,1,0,4,1,4,2,4,4,4,5,1,1,2,1,0,4,4,1,4,1,1,2,2,2,2,5,1,1,1,0,0,4,1,2,3,5,4,4,5
206,2,0,3,1,2,4,0,1,5,2,0,0,0,0,5,2,4,3,2,2,3,1,0,5,4,1,4,2,4,1,5,3,4,4,0,5,3,5,2,3,3,0,1,4,4,1,5,3,0,5,4,0,2,0,3,2,3,3,0,4,2,3,0,1
207,1,1,4,2,2,3,4,2,0,0,1,1,3,1,0,3,3,0,4,2,0,4,4,2,2,2,0,5,2,3,3,1,0,1,3,0,4,0,4,4,4,2,5,0,2,2,1,1,5,2,2,4,3,5,5,2,0,1,2,0,0,2,3,5
208,0,3,0,1,0,3,5,2,1,5,4,4,5,3,4,1,0,3,3,3,0,3,4,3,5,0,5,0,4,2,2,5,0,2,1,2,3,2,2,0,0,1,3,5,5,5,0,4,0,3,4,5,0,1,1,1,5,4,5,1,1,4,4,3
209,2,0,0,5,5,5,1,0,4,3,0,1,0,3,2,1,3,4,1,0,1,1,2,4,2,4,2,2,2,4,5,2,2,5,4,0,0,0,0,0,4,3,2,5,4,1,3,1,2,0,5,4,1,2,5,0,5,1,3,0,2,1,0,0
210,3,1,5,4,5,3,0,1,2,2,3,3,2,4,3,1,5,0,3,0,3,4,1,2,5,4,1,3,3,3,3,2,1,2,0,0,3,3,0,2,1,0,2,5,3,4,1,5,0,1,4,2,3,0,2,4,2,3,5,0,1,0,4,3
